132,2025-02-15,10:51:14,34.20,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
133,2025-02-15,10:51:16,34.20,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
134,2025-02-15,10:51:19,34.20,52.00,313.52,7.23,2.89,4.82,244.70,24.12,48.23,76,44,76,100.00,No
135,2025-02-15,10:51:21,34.30,52.00,314.32,7.25,2.90,4.84,245.19,24.18,48.36,76,44,76,100.00,No
136,2025-02-15,10:51:23,34.30,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
137,2025-02-15,10:51:25,34.30,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
138,2025-02-15,10:51:27,34.30,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
139,2025-02-15,10:51:29,34.30,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
140,2025-02-15,10:51:31,34.30,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
141,2025-02-15,10:51:33,34.30,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
142,2025-02-15,10:51:36,34.30,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
143,2025-02-15,10:51:38,34.30,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
144,2025-02-15,10:51:40,34.30,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
145,2025-02-15,10:51:42,34.30,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
146,2025-02-15,10:51:44,34.30,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
147,2025-02-15,10:51:46,34.30,51.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
148,2025-02-15,10:51:48,34.30,51.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
149,2025-02-15,10:51:51,34.30,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
150,2025-02-15,10:51:53,34.30,52.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
151,2025-02-15,10:51:55,34.30,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
152,2025-02-15,10:51:57,34.20,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
153,2025-02-15,10:51:59,34.10,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
154,2025-02-15,10:52:01,34.10,51.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
155,2025-02-15,10:52:03,34.00,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
156,2025-02-15,10:52:06,34.00,52.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
157,2025-02-15,10:52:08,34.00,52.00,315.96,7.29,2.92,4.86,246.16,24.30,48.61,76,45,76,100.00,No
158,2025-02-15,10:52:10,34.00,52.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
159,2025-02-15,10:52:12,33.90,52.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
160,2025-02-15,10:52:14,33.90,52.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
161,2025-02-15,10:52:16,33.90,52.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
162,2025-02-15,10:52:18,33.90,52.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
163,2025-02-15,10:52:21,33.90,52.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
164,2025-02-15,10:52:23,33.90,52.00,315.14,7.27,2.91,4.85,245.67,24.24,48.48,76,44,76,100.00,No
165,2025-02-15,10:52:25,33.90,52.00,316.78,7.31,2.92,4.87,246.66,24.37,48.73,76,45,76,100.00,No
166,2025-02-15,10:52:27,34.00,52.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
167,2025-02-15,10:52:29,34.00,52.00,317.60,7.33,2.93,4.89,247.15,24.43,48.86,76,45,76,100.00,No
168,2025-02-15,10:52:31,34.00,52.00,319.26,7.37,2.95,4.91,248.14,24.56,49.12,77,45,77,100.00,No
169,2025-02-15,10:52:33,34.00,52.00,318.43,7.35,2.94,4.90,247.65,24.49,48.99,77,45,77,100.00,No
